tweet_id,emotion,hindi_abs,english_abs,other_abs,total_abs,hindi_ratio,english_ratio
5216,trust,0.006353351483994629,0.00155629660730483,0.0018898928004394595,0.00979954089173892,0.6483315447308913,0.15881321630249012
20326,trust,0.0018870895983127411,0.006137185329862405,0.0020836917598595996,0.010107966688034747,0.18669329416633057,0.607163193080886
15499,trust,0.002580709071480669,0.002621500584064051,0.00302361560461577,0.00822582526016049,0.3137325423115441,0.318691499169155
1054,trust,0.005821453647513408,0.0031117178150452673,0.0005800559229101054,0.009513227385468781,0.6119325662714143,0.32709381253709324
27469,trust,0.002270586377562722,0.003860130937876723,0.0011081187195183398,0.007238836034957785,0.31366733085230925,0.5332529869768261
44362,trust,0.0022697093372698873,0.0015795576400705613,0.0024131420141202398,0.006262408991460688,0.36243390368863215,0.2522284383253183
17937,trust,0.0040890336385928094,0.0008822036761557683,0.002539206776418723,0.007510444091167301,0.5444463188803629,0.11746358343753452
28844,trust,0.0025089324893391067,0.0012088519918809957,0.0027009835660768053,0.006418768047296908,0.39087445921895814,0.18833084214502366
40620,trust,0.005833890856592916,0.001537673265071741,0.0008380771735877109,0.008209641295252368,0.7106145867745346,0.18730090752698011
45108,trust,0.002942095306934789,0.003062617221075925,0.0015566140591545263,0.00756132658716524,0.3890977691571695,0.4050370243595189
29925,trust,0.0042206262369290926,0.00033083382004406303,0.001938958746904973,0.0064904188038781285,0.6502856540485802,0.05097264599418216
15126,trust,0.0013134057662682608,0.004634738666936755,0.000827047202619724,0.00677519163582474,0.1938551463730488,0.6840749186236961
5575,trust,0.0035422655018919613,0.0017072190566977954,0.003181295847753063,0.00843078040634282,0.4201586722893376,0.20249834231400274
17162,trust,0.005836814518261235,0.0011831975207314827,0.001904552715132013,0.00892456475412473,0.654016714435692,0.13257761620079406
39679,trust,0.004574228689307347,0.0015041712831589393,0.0013194879502407275,0.007397887922707014,0.6183154891097024,0.20332442162877987
15410,trust,0.0047640656084695365,0.000380618859101863,0.0016675369467217631,0.006812221414293163,0.6993409812654858,0.05587294304663408
31187,trust,0.0029264421173138544,0.0027997925353702158,0.0016484184743603691,0.007374653127044439,0.3968243749095075,0.3796507425010641
24099,trust,0.0008414723633904941,0.005597213005967206,0.002174429862498073,0.008613115231855773,0.09769663364984278,0.6498476863824839
14683,trust,0.005497494821611326,0.0014795216629863717,0.0006473010871559381,0.007624317571753636,0.7210474602970757,0.19405299544022972
5053,trust,0.0009166876698145643,0.005364294316677842,0.0013433355852612294,0.007624317571753636,0.12023209437270606,0.7035769780303136
25493,trust,0.012536951076981495,0.006563603059631922,0.006842361980047177,0.02594291611666059,0.48325142095071727,0.253001745452076
16780,trust,0.0034309740357760647,0.0049938047993540145,0.001246089074508442,0.009670867909638524,0.35477415965495357,0.5163760735866231
16861,trust,0.005029074331105221,0.001898172908113338,0.0013600696765934117,0.00828731691581197,0.6068398713593162,0.22904553155095067
30261,trust,0.003234551186324097,0.004593519362970255,0.0016215211944654584,0.009449591743759811,0.34229533656415206,0.48610770576450135
13091,trust,0.0013461146993601384,0.005716136958775072,0.0025751429514154246,0.009637394609550634,0.13967620439928258,0.5931205673689437
